id,actor,date,party,leaning,emi_w2vparliament
1651643657064251392,actor_T14,2023-04-27,AFD,right,0.309547
1651922412944908288,actor_T11,2023-04-28,Alliance 90/The Greens,middle,0.916194
1651947423130943488,actor_T01,2023-04-28,Alliance 90/The Greens,middle,0.365941
1651984812419211266,actor_T19,2023-04-28,Alliance 90/The Greens,middle,-0.791833
1652230230281469952,actor_T05,2023-04-29,SPD,middle,0.112545
1652362245697839105,actor_T20,2023-04-29,The Left Party,left,-0.529662
1652733671055544320,actor_T04,2023-04-30,AFD,right,0.38049
1653000323433209861,actor_T34,2023-05-01,The Left Party,left,0.758449
1653443321660833818,actor_T19,2023-05-02,Alliance 90/The Greens,middle,-0.573224
1653453173246263298,actor_T18,2023-05-02,AFD,right,-0.26616
1653810791722758163,actor_T06,2023-05-03,The Left Party,left,-0.315051
1653824070310297601,actor_T09,2023-05-03,The Left Party,left,-0.407068
1653890693683638273,actor_T36,2023-05-03,Alliance 90/The Greens,middle,0.419473
1654007417917546497,actor_T31,2023-05-04,The Left Party,left,-0.07845
1654068302627446784,actor_T11,2023-05-04,Alliance 90/The Greens,middle,0.602979
1654151792194715648,actor_T30,2023-05-04,FDP,middle,-0.661863
1654179029589606421,actor_T24,2023-05-04,AFD,right,-1.442979
1654440533958303745,actor_T19,2023-05-05,Alliance 90/The Greens,middle,-0.013251
1654554969163350019,actor_T32,2023-05-05,CDU/CSU,middle,1.068377
1654776501772902400,actor_T11,2023-05-06,Alliance 90/The Greens,middle,-0.827124
1654832094651072513,actor_T05,2023-05-06,SPD,middle,1.097215
1655136067379421187,actor_T20,2023-05-07,The Left Party,left,-0.786264
1655489315785375745,actor_T37,2023-05-08,AFD,right,1.531772
1655826679695024128,actor_T16,2023-05-09,The Left Party,left,0.195266
1655962331547938816,actor_T01,2023-05-09,Alliance 90/The Greens,middle,-0.042418
1656173060507025409,actor_T05,2023-05-10,SPD,middle,0.274557
1656226367862652929,actor_T36,2023-05-10,Alliance 90/The Greens,middle,0.693094
1656360757129277460,actor_T11,2023-05-10,Alliance 90/The Greens,middle,-0.741332
1656604827646820353,actor_T19,2023-05-11,Alliance 90/The Greens,middle,2.327078
1656723480472059909,actor_T40,2023-05-11,FDP,middle,0.419893
1656725544224825345,actor_T11,2023-05-11,Alliance 90/The Greens,middle,-1.188132
1656965525887496193,actor_T13,2023-05-12,CDU/CSU,middle,0.172461
1657302842682613762,actor_T27,2023-05-13,CDU/CSU,middle,-0.486995
1657332152747323393,actor_T05,2023-05-13,SPD,middle,0.527643
1658025694675206149,actor_T19,2023-05-15,Alliance 90/The Greens,middle,1.291379
1658035499825602560,actor_T05,2023-05-15,SPD,middle,0.259447
1658128993076355074,actor_T23,2023-05-15,SPD,middle,-0.646471
1658183166908063755,actor_T32,2023-05-15,CDU/CSU,middle,-0.421182
1658373599713976323,actor_T19,2023-05-16,Alliance 90/The Greens,middle,-0.236208
1658491594428018690,actor_T32,2023-05-16,CDU/CSU,middle,-0.618456
1658504514695995396,actor_T36,2023-05-16,Alliance 90/The Greens,middle,0.362548
1658526017462337541,actor_T33,2023-05-16,SPD,middle,0.208249
1658749885493944325,actor_T24,2023-05-17,AFD,right,-0.301038
1659115291320766466,actor_T05,2023-05-18,SPD,middle,1.46483
1659281922978115593,actor_T31,2023-05-18,The Left Party,left,0.102883
1659512466022227968,actor_T19,2023-05-19,Alliance 90/The Greens,middle,0.532467
1659543732675309569,actor_T02,2023-05-19,FDP,middle,-0.070291
1660177788463087617,actor_T11,2023-05-21,Alliance 90/The Greens,middle,0.124129
1660199759699640325,actor_T20,2023-05-21,The Left Party,left,2.568964
1660308154779934720,actor_T32,2023-05-21,CDU/CSU,middle,0.021806
1660412075028406276,actor_T19,2023-05-21,Alliance 90/The Greens,middle,0.035714
1660701681921736745,actor_T01,2023-05-22,Alliance 90/The Greens,middle,0.917408
1661021590874898434,actor_T36,2023-05-23,Alliance 90/The Greens,middle,0.048607
1661074592444690432,actor_T30,2023-05-23,FDP,middle,0.253565
1661265199796572161,actor_T16,2023-05-24,The Left Party,left,-0.661432
1661322672079360005,actor_T11,2023-05-24,Alliance 90/The Greens,middle,0.441514
1661382744792788993,actor_T19,2023-05-24,Alliance 90/The Greens,middle,0.485041
1661456769116262418,actor_T37,2023-05-24,AFD,right,-0.193996
1661702698230505476,actor_T05,2023-05-25,SPD,middle,0.4312
1661758717665091586,actor_T07,2023-05-25,CDU/CSU,middle,0.247301
1662024413863190528,actor_T19,2023-05-26,Alliance 90/The Greens,middle,-0.260357
1662030022968848384,actor_T04,2023-05-26,AFD,right,0.366463
1662122512765837313,actor_T09,2023-05-26,The Left Party,left,1.582612
1662152963706552320,actor_T22,2023-05-26,AFD,right,-0.973633
1662758021317918721,actor_T36,2023-05-28,Alliance 90/The Greens,middle,0.235617
1663225600507625475,actor_T24,2023-05-29,AFD,right,-0.795843
1663768930018533376,actor_T15,2023-05-31,SPD,middle,-0.489046
1663884341137530880,actor_T19,2023-05-31,Alliance 90/The Greens,middle,0.065734
1663896644310429701,actor_T05,2023-05-31,SPD,middle,1.221012
1663934806629965826,actor_T14,2023-05-31,AFD,right,0.058557
1664182842237104130,actor_T05,2023-06-01,SPD,middle,2.081359
1664212228801720323,actor_T24,2023-06-01,AFD,right,-0.134171
1664561472557535234,actor_T01,2023-06-02,Alliance 90/The Greens,middle,-0.188951
1664616940953014274,actor_T04,2023-06-02,AFD,right,-0.205402
1664657721067487234,actor_T11,2023-06-02,Alliance 90/The Greens,middle,1.390723
1665250596566302721,actor_T20,2023-06-04,The Left Party,left,-0.833548
1665462872111972357,actor_T16,2023-06-04,The Left Party,left,-0.414708
1665625427690364930,actor_T22,2023-06-05,AFD,right,-0.632004
1665733105099915264,actor_T04,2023-06-05,AFD,right,0.13247
1665746494803042307,actor_T09,2023-06-05,The Left Party,left,-0.575751
1665796529972469762,actor_T24,2023-06-05,AFD,right,-0.070967
1666363988970467329,actor_T19,2023-06-07,Alliance 90/The Greens,middle,-0.790984
1666454311969202177,actor_T05,2023-06-07,SPD,middle,0.358117
1666543141598420993,actor_T37,2023-06-07,AFD,right,0.128367
1666705863267024899,actor_T11,2023-06-08,Alliance 90/The Greens,middle,0.408904
1667077562307100673,actor_T32,2023-06-09,CDU/CSU,middle,-0.007645
1667107139351986177,actor_T22,2023-06-09,AFD,right,-1.251862
1667131856049897472,actor_T31,2023-06-09,The Left Party,left,-0.3365
1667394975934345217,actor_T04,2023-06-10,AFD,right,-0.643008
1667439057993957377,actor_T36,2023-06-10,Alliance 90/The Greens,middle,-0.498101
1667550341204680704,actor_T40,2023-06-10,FDP,middle,0.613984
1667611596498018304,actor_T29,2023-06-10,The Left Party,left,-0.796742
1667939815130554373,actor_T19,2023-06-11,Alliance 90/The Greens,middle,-1.552496
1667981787644010497,actor_T27,2023-06-11,CDU/CSU,middle,-0.677666
1668131841553956864,actor_T04,2023-06-12,AFD,right,-0.588371
1668176887552548867,actor_T05,2023-06-12,SPD,middle,1.017854
1668275450949554176,actor_T33,2023-06-12,SPD,middle,0.490858
1668290197639815169,actor_T20,2023-06-12,The Left Party,left,-0.683467
1668918072000884736,actor_T19,2023-06-14,Alliance 90/The Greens,middle,0.43553
1669262260726898689,actor_T11,2023-06-15,Alliance 90/The Greens,middle,0.111218
1669314898982060032,actor_T09,2023-06-15,The Left Party,left,0.720413
1669337642352394243,actor_T05,2023-06-15,SPD,middle,1.729465
1669337723587444736,actor_T01,2023-06-15,Alliance 90/The Greens,middle,0.606162
1669405502495703055,actor_T18,2023-06-15,AFD,right,0.32693
1669586233213825026,actor_T36,2023-06-16,Alliance 90/The Greens,middle,-0.927933
1669637331563827200,actor_T19,2023-06-16,Alliance 90/The Greens,middle,0.015364
1669649769772326915,actor_T23,2023-06-16,SPD,middle,1.720753
1669686366928617472,actor_T24,2023-06-16,AFD,right,0.488331
1669924132262223872,actor_T04,2023-06-17,AFD,right,-0.176806
1670104289748852736,actor_T16,2023-06-17,The Left Party,left,-0.211923
1670147338952646656,actor_T24,2023-06-17,AFD,right,-0.695258
1670335936591196161,actor_T20,2023-06-18,The Left Party,left,-0.65882
1670765120304152578,actor_T07,2023-06-19,CDU/CSU,middle,-0.129151
1670808187551858688,actor_T19,2023-06-19,Alliance 90/The Greens,middle,-0.228847
1671041115946975234,actor_T03,2023-06-20,CDU/CSU,middle,2.776317
1671069289858596869,actor_T05,2023-06-20,SPD,middle,-0.302827
1671141051040428033,actor_T19,2023-06-20,Alliance 90/The Greens,middle,1.102642
1671174726071250946,actor_T11,2023-06-20,Alliance 90/The Greens,middle,1.394555
1671180506254196739,actor_T22,2023-06-20,AFD,right,-0.31179
1671182399592333316,actor_T04,2023-06-20,AFD,right,-0.606321
1671436206700208129,actor_T36,2023-06-21,Alliance 90/The Greens,middle,-1.596812
1671475233147043840,actor_T19,2023-06-21,Alliance 90/The Greens,middle,-0.444282
1671573356057960452,actor_T34,2023-06-21,The Left Party,left,1.00468
1671912688446853121,actor_T05,2023-06-22,SPD,middle,-0.517006
1672144333821349888,actor_T19,2023-06-23,Alliance 90/The Greens,middle,0.06594
1672171229405491200,actor_T40,2023-06-23,FDP,middle,0.657348
1672172022535692288,actor_T30,2023-06-23,FDP,middle,-0.008966
1672202024924901376,actor_T19,2023-06-23,Alliance 90/The Greens,middle,-0.674349
1672294690824044544,actor_T01,2023-06-23,Alliance 90/The Greens,middle,-0.31452
1672479342788587526,actor_T05,2023-06-24,SPD,middle,0.900711
1672577569986674689,actor_T14,2023-06-24,AFD,right,0.1425
1672602201254928386,actor_T19,2023-06-24,Alliance 90/The Greens,middle,0.576762
1672630625914834944,actor_T19,2023-06-24,Alliance 90/The Greens,middle,0.077886
1672686532795441152,actor_T37,2023-06-24,AFD,right,-0.000582
1672958999627431939,actor_T31,2023-06-25,The Left Party,left,-0.4935
1673020640289341443,actor_T09,2023-06-25,The Left Party,left,0.122456
1673053757062500354,actor_T20,2023-06-25,The Left Party,left,-0.297341
1673082454628790279,actor_T04,2023-06-25,AFD,right,-0.000497
1673242356726874114,actor_T14,2023-06-26,AFD,right,-0.688149
1673254658540818432,actor_T22,2023-06-26,AFD,right,-1.00281
1673367134221598720,actor_T16,2023-06-26,The Left Party,left,-0.71377
1673387298547703820,actor_T05,2023-06-26,SPD,middle,0.973309
1673406424200671243,actor_T19,2023-06-26,Alliance 90/The Greens,middle,0.438855
1673579650679730176,actor_T11,2023-06-27,Alliance 90/The Greens,middle,0.246863
1673614763610308610,actor_T24,2023-06-27,AFD,right,0.135509
1673791300053630978,actor_T36,2023-06-27,Alliance 90/The Greens,middle,1.32844
1674006991730081795,actor_T19,2023-06-28,Alliance 90/The Greens,middle,-0.566101
1674299845819998208,actor_T04,2023-06-29,AFD,right,0.440036
1674311315253280768,actor_T32,2023-06-29,CDU/CSU,middle,-0.898303
1674343308124987392,actor_T22,2023-06-29,AFD,right,0.691777
1674789717005733888,actor_T19,2023-06-30,Alliance 90/The Greens,middle,0.779631
1675035178031362048,actor_T14,2023-07-01,AFD,right,-0.058761
1675059050021519362,actor_T22,2023-07-01,AFD,right,-0.645965
1675158164877058048,actor_T16,2023-07-01,The Left Party,left,-0.437636
1675543828369899520,actor_T19,2023-07-02,Alliance 90/The Greens,middle,0.523804
1675595039123161089,actor_T14,2023-07-02,AFD,right,-1.018726
1675642177198645248,actor_T19,2023-07-02,Alliance 90/The Greens,middle,1.415852
1675712861505478657,actor_T04,2023-07-03,AFD,right,-0.910164
1675892108647907333,actor_T20,2023-07-03,The Left Party,left,0.026086
1675894710081142792,actor_T19,2023-07-03,Alliance 90/The Greens,middle,-1.503648
1676180818664779779,actor_T19,2023-07-04,Alliance 90/The Greens,middle,-0.857756
1676266824835506228,actor_T19,2023-07-04,Alliance 90/The Greens,middle,-0.132568
1676318991264935936,actor_T36,2023-07-04,Alliance 90/The Greens,middle,-0.930259
1676529749202534400,actor_T19,2023-07-05,Alliance 90/The Greens,middle,0.385733
1676565759995138049,actor_T02,2023-07-05,FDP,middle,-0.045269
1676574593413181440,actor_T10,2023-07-05,SPD,middle,1.161803
1676612059356594176,actor_T09,2023-07-05,The Left Party,left,-0.112722
1676615389965430785,actor_T40,2023-07-05,FDP,middle,-0.071053
1676619355793096704,actor_T19,2023-07-05,Alliance 90/The Greens,middle,0.564717
1676685635162198017,actor_T13,2023-07-05,CDU/CSU,middle,0.089787
1676873088045129729,actor_T19,2023-07-06,Alliance 90/The Greens,middle,-0.694521
1676965763834585090,actor_T19,2023-07-06,Alliance 90/The Greens,middle,-0.121655
1677274253077491712,actor_T24,2023-07-07,AFD,right,-1.208868
1677292600821268480,actor_T19,2023-07-07,Alliance 90/The Greens,middle,0.415006
1677608124130238464,actor_T19,2023-07-08,Alliance 90/The Greens,middle,0.393926
1677747054624268288,actor_T22,2023-07-08,AFD,right,1.066658
1677987703986462721,actor_T24,2023-07-09,AFD,right,0.10876
1678368366858207232,actor_T01,2023-07-10,Alliance 90/The Greens,middle,0.054381
1678415638836961280,actor_T16,2023-07-10,The Left Party,left,1.052986
1678435713824464900,actor_T14,2023-07-10,AFD,right,-0.035966
1678444150948089858,actor_T24,2023-07-10,AFD,right,0.48105
1678471686696345604,actor_T33,2023-07-10,SPD,middle,0.199167
1678516372240736267,actor_T03,2023-07-10,CDU/CSU,middle,-0.336733
1678654749493608448,actor_T19,2023-07-11,Alliance 90/The Greens,middle,0.331919
1678798991423569928,actor_T11,2023-07-11,Alliance 90/The Greens,middle,0.565166
1679055646145097730,actor_T37,2023-07-12,AFD,right,-0.856859
1679223816021475334,actor_T31,2023-07-12,The Left Party,left,-0.010532
1679436254184628228,actor_T19,2023-07-13,Alliance 90/The Greens,middle,0.613772
1680461861764907008,actor_T04,2023-07-16,AFD,right,0.505329
1680518614942728194,actor_T16,2023-07-16,The Left Party,left,-0.163948
1680828998127874049,actor_T19,2023-07-17,Alliance 90/The Greens,middle,0.753194
1680904695399718914,actor_T22,2023-07-17,AFD,right,-0.788783
1680921655474831360,actor_T32,2023-07-17,CDU/CSU,middle,1.300696
1681236356675010562,actor_T19,2023-07-18,Alliance 90/The Greens,middle,-1.813628
1681239879626158081,actor_T20,2023-07-18,The Left Party,left,-0.210624
1681725464849596431,actor_T16,2023-07-19,The Left Party,left,-1.365182
1681741345172381700,actor_T19,2023-07-19,Alliance 90/The Greens,middle,-0.163022
1681949418193313792,actor_T04,2023-07-20,AFD,right,0.330368
1682665254327549955,actor_T19,2023-07-22,Alliance 90/The Greens,middle,-0.61209
1683093985508700160,actor_T23,2023-07-23,SPD,middle,-1.335528
1683235860416720900,actor_T36,2023-07-23,Alliance 90/The Greens,middle,-0.389451
1683368067487727616,actor_T20,2023-07-24,The Left Party,left,-1.711878
1683408823258689536,actor_T07,2023-07-24,CDU/CSU,middle,-1.083085
1683424558437498880,actor_T19,2023-07-24,Alliance 90/The Greens,middle,-0.379956
1683432663808352256,actor_T37,2023-07-24,AFD,right,0.334172
1683760767613431810,actor_T14,2023-07-25,AFD,right,-1.238629
1684163776881254401,actor_T22,2023-07-26,AFD,right,-0.229694
1684166544660525057,actor_T09,2023-07-26,The Left Party,left,-0.317011
1684235720951492608,actor_T18,2023-07-26,AFD,right,0.166812
1684482614931996672,actor_T19,2023-07-27,Alliance 90/The Greens,middle,0.51849
1684507926403207168,actor_T30,2023-07-27,FDP,middle,0.340988
1684625786395865091,actor_T24,2023-07-27,AFD,right,0.210642
1684664280656871425,actor_T04,2023-07-27,AFD,right,-0.577658
1684881949599612928,actor_T19,2023-07-28,Alliance 90/The Greens,middle,-0.190368
1685028464082948096,actor_T16,2023-07-28,The Left Party,left,-0.287948
1685938861791117312,actor_T31,2023-07-31,The Left Party,left,0.246006
1686071491958358028,actor_T19,2023-07-31,Alliance 90/The Greens,middle,0.172092
1686112587149180928,actor_T04,2023-07-31,AFD,right,-1.339932
1686433139659329547,actor_T20,2023-08-01,The Left Party,left,1.242917
1686454633546350592,actor_T33,2023-08-01,SPD,middle,-0.375991
1686700945197948929,actor_T36,2023-08-02,Alliance 90/The Greens,middle,1.326807
1687481441716695041,actor_T14,2023-08-04,AFD,right,-0.130759
1687731281696542720,actor_T16,2023-08-05,The Left Party,left,0.892373
1687916414194077696,actor_T20,2023-08-05,The Left Party,left,0.001832
1688377864775708673,actor_T19,2023-08-07,Alliance 90/The Greens,middle,0.37345
1688840648273629184,actor_T40,2023-08-08,FDP,middle,0.98401
1688867678440628225,actor_T20,2023-08-08,The Left Party,left,0.601824
1689244259231072256,actor_T19,2023-08-09,Alliance 90/The Greens,middle,-0.440501
1689643365497970688,actor_T32,2023-08-10,CDU/CSU,middle,-0.221137
1689678288787054593,actor_T04,2023-08-10,AFD,right,-0.831267
1689953241230950400,actor_T19,2023-08-11,Alliance 90/The Greens,middle,-0.109662
1690013255052271616,actor_T27,2023-08-11,CDU/CSU,middle,0.270546
1690043239766667278,actor_T11,2023-08-11,Alliance 90/The Greens,middle,0.555325
1690080669018230787,actor_T14,2023-08-11,AFD,right,0.083074
1691012018122235904,actor_T19,2023-08-14,Alliance 90/The Greens,middle,0.367846
1691372104866844672,actor_T03,2023-08-15,CDU/CSU,middle,-0.068302
1691373116444848128,actor_T09,2023-08-15,The Left Party,left,-0.349464
1691388729095548928,actor_T16,2023-08-15,The Left Party,left,-0.602954
1691816258239353183,actor_T19,2023-08-16,Alliance 90/The Greens,middle,-1.422099
1692858151173845026,actor_T19,2023-08-19,Alliance 90/The Greens,middle,2.063431
1692868922075455617,actor_T37,2023-08-19,AFD,right,0.44805
1692919411064115532,actor_T20,2023-08-19,The Left Party,left,-1.721098
1692968338236805453,actor_T36,2023-08-19,Alliance 90/The Greens,middle,-0.0869
1693580829094543594,actor_T19,2023-08-21,Alliance 90/The Greens,middle,-0.313582
1694263571394249063,actor_T19,2023-08-23,Alliance 90/The Greens,middle,0.046951
1694268918905335882,actor_T11,2023-08-23,Alliance 90/The Greens,middle,1.65909
1694423225508237581,actor_T34,2023-08-23,The Left Party,left,0.105424
1694426503419773077,actor_T22,2023-08-23,AFD,right,0.139422
1694822246097867066,actor_T04,2023-08-24,AFD,right,-0.329936
1694974968969261231,actor_T13,2023-08-25,CDU/CSU,middle,-0.446794
1695696175091904585,actor_T32,2023-08-27,CDU/CSU,middle,-0.115362
1695704153274659223,actor_T03,2023-08-27,CDU/CSU,middle,1.953964
1695764215745699976,actor_T09,2023-08-27,The Left Party,left,0.822291
1695860408953839730,actor_T16,2023-08-27,The Left Party,left,0.31877
1695882691911012826,actor_T20,2023-08-27,The Left Party,left,0.209015
1696106295751827584,actor_T19,2023-08-28,Alliance 90/The Greens,middle,0.192482
1696122907636731920,actor_T31,2023-08-28,The Left Party,left,-0.94359
1696541318233706892,actor_T19,2023-08-29,Alliance 90/The Greens,middle,-0.00348
1696597349164802272,actor_T40,2023-08-29,FDP,middle,1.032566
1697125566044840064,actor_T32,2023-08-31,CDU/CSU,middle,-0.346555
1697171610015609078,actor_T01,2023-08-31,Alliance 90/The Greens,middle,0.482895
1697229919770534084,actor_T11,2023-08-31,Alliance 90/The Greens,middle,1.142588
1697249058291892543,actor_T04,2023-08-31,AFD,right,0.159127
1697534589424599079,actor_T37,2023-09-01,AFD,right,-1.117242
1697643188133994663,actor_T36,2023-09-01,Alliance 90/The Greens,middle,0.581116
1697893578419163554,actor_T19,2023-09-02,Alliance 90/The Greens,middle,1.785756
1698287893108724061,actor_T20,2023-09-03,The Left Party,left,-0.462521
1698765516410597827,actor_T02,2023-09-04,FDP,middle,-1.560407
1699112071311298878,actor_T22,2023-09-05,AFD,right,-0.475887
1699452391580467201,actor_T32,2023-09-06,CDU/CSU,middle,0.302041
1699546650040008931,actor_T19,2023-09-06,Alliance 90/The Greens,middle,0.549691
1699783456056823903,actor_T09,2023-09-07,The Left Party,left,-0.284608
1699880911297290331,actor_T16,2023-09-07,The Left Party,left,-0.061798
1700020834507587657,actor_T04,2023-09-08,AFD,right,0.295156
1700503973105393765,actor_T33,2023-09-09,SPD,middle,0.175745
1700519718912700547,actor_T40,2023-09-09,FDP,middle,0.816956
1700572535782301891,actor_T30,2023-09-09,FDP,middle,0.146736
1701131830697558268,actor_T31,2023-09-11,The Left Party,left,-1.77055
1701216828620448128,actor_T32,2023-09-11,CDU/CSU,middle,-0.052908
1701298795735294010,actor_T18,2023-09-11,AFD,right,-0.46343
1701575698912035029,actor_T24,2023-09-12,AFD,right,-0.955249
1701639408368099385,actor_T01,2023-09-12,Alliance 90/The Greens,middle,-0.914137
1701659783080607757,actor_T04,2023-09-12,AFD,right,-0.409457
1702230588210471119,actor_T36,2023-09-14,Alliance 90/The Greens,middle,-0.782696
1702563919041110511,actor_T29,2023-09-15,The Left Party,left,-1.296514
1702973762071662861,actor_T19,2023-09-16,Alliance 90/The Greens,middle,-0.155025
1703034812217319532,actor_T06,2023-09-16,The Left Party,left,0.243802
1703089582277828644,actor_T20,2023-09-16,The Left Party,left,0.047606
1703347068876578994,actor_T04,2023-09-17,AFD,right,-0.73042
1703362948947751370,actor_T11,2023-09-17,Alliance 90/The Greens,middle,0.770565
1703470241848705075,actor_T14,2023-09-17,AFD,right,-0.928648
1703662155151573111,actor_T34,2023-09-18,The Left Party,left,0.164962
1703794672915624194,actor_T22,2023-09-18,AFD,right,-0.621445
1704060233088176433,actor_T09,2023-09-19,The Left Party,left,-0.784129
1704123391140348365,actor_T01,2023-09-19,Alliance 90/The Greens,middle,0.618011
1704148782479274026,actor_T19,2023-09-19,Alliance 90/The Greens,middle,1.254894
1704200491612180911,actor_T24,2023-09-19,AFD,right,0.06184
1704827157640266031,actor_T07,2023-09-21,CDU/CSU,middle,0.372839
1705097293370720645,actor_T04,2023-09-22,AFD,right,-0.40675
1705114802345964005,actor_T16,2023-09-22,The Left Party,left,-0.277103
1705879044347093353,actor_T20,2023-09-24,The Left Party,left,-0.210091
1705942087303139739,actor_T23,2023-09-24,SPD,middle,-0.285669
1706204631011905602,actor_T04,2023-09-25,AFD,right,0.058976
1706304756430340585,actor_T32,2023-09-25,CDU/CSU,middle,1.242354
1706605882291699771,actor_T36,2023-09-26,Alliance 90/The Greens,middle,-0.072629
1706983385699057773,actor_T01,2023-09-27,Alliance 90/The Greens,middle,0.658842
1707043838328791532,actor_T10,2023-09-27,SPD,middle,0.538156
1707091312883761371,actor_T19,2023-09-27,Alliance 90/The Greens,middle,-0.118686
1707368080072962082,actor_T22,2023-09-28,AFD,right,0.108768
1707392768719343923,actor_T31,2023-09-28,The Left Party,left,0.451023
1707658381731709172,actor_T37,2023-09-29,AFD,right,-0.570038
1707716393708179484,actor_T11,2023-09-29,Alliance 90/The Greens,middle,0.043581
1707822607666430029,actor_T19,2023-09-29,Alliance 90/The Greens,middle,-0.574515
1708848546718380101,actor_T04,2023-10-02,AFD,right,-0.051574
1709320952855576894,actor_T09,2023-10-03,The Left Party,left,-0.709753
1709576473319772317,actor_T32,2023-10-04,CDU/CSU,middle,-0.010852
1709595648675230013,actor_T19,2023-10-04,Alliance 90/The Greens,middle,-0.182749
1709675035227455911,actor_T40,2023-10-04,FDP,middle,-0.916826
1710256568766202030,actor_T36,2023-10-06,Alliance 90/The Greens,middle,0.296522
1710353973712998783,actor_T20,2023-10-06,The Left Party,left,0.299981
1710386951230980420,actor_T24,2023-10-06,AFD,right,-1.631793
1710405008506683666,actor_T22,2023-10-06,AFD,right,1.497088
1710524960035242352,actor_T04,2023-10-07,AFD,right,-0.7637
1710556359496704284,actor_T16,2023-10-07,The Left Party,left,0.15253
1710733792715919807,actor_T30,2023-10-07,FDP,middle,-0.058369
1710933187348635957,actor_T19,2023-10-08,Alliance 90/The Greens,middle,-0.217148
1711086158485057686,actor_T13,2023-10-08,CDU/CSU,middle,0.255857
1711416309294965029,actor_T11,2023-10-09,Alliance 90/The Greens,middle,-0.520175
1711609966988083339,actor_T02,2023-10-10,FDP,middle,-0.517167
1711630292044091793,actor_T31,2023-10-10,The Left Party,left,-0.578384
1712228503200923803,actor_T20,2023-10-11,The Left Party,left,-1.32662
1712445258108108945,actor_T32,2023-10-12,CDU/CSU,middle,-0.85423
1712796563645297132,actor_T33,2023-10-13,SPD,middle,1.217707
1713178154246799368,actor_T31,2023-10-14,The Left Party,left,-0.573721
1713649887630262441,actor_T20,2023-10-15,The Left Party,left,-0.532016
1714540247848018380,actor_T04,2023-10-18,AFD,right,-0.522494
1714575613623750986,actor_T24,2023-10-18,AFD,right,-0.78118
1714762015162724389,actor_T09,2023-10-18,The Left Party,left,0.690021
1714982128855699735,actor_T19,2023-10-19,Alliance 90/The Greens,middle,-5.7e-05
1714995879784980610,actor_T31,2023-10-19,The Left Party,left,-0.110369
1715020642171355401,actor_T11,2023-10-19,Alliance 90/The Greens,middle,0.76674
1715073298831171727,actor_T32,2023-10-19,CDU/CSU,middle,-0.890875
1715294960717631635,actor_T29,2023-10-20,The Left Party,left,-0.701237
1715692937793642644,actor_T22,2023-10-21,AFD,right,-0.226122
1715703656836644912,actor_T20,2023-10-21,The Left Party,left,0.699402
1716035840621629576,actor_T34,2023-10-22,The Left Party,left,-0.08814
1716173070132457837,actor_T14,2023-10-22,AFD,right,0.143517
1716491985018671512,actor_T40,2023-10-23,FDP,middle,-0.307074
1716514892331487698,actor_T01,2023-10-23,Alliance 90/The Greens,middle,1.449201
1716754226523644229,actor_T36,2023-10-24,Alliance 90/The Greens,middle,1.377088
1717454143437062563,actor_T20,2023-10-26,The Left Party,left,-0.035199
1717541656038195352,actor_T31,2023-10-26,The Left Party,left,-0.475017
1717580460463702075,actor_T16,2023-10-26,The Left Party,left,-0.310143
1717596188340334726,actor_T03,2023-10-26,CDU/CSU,middle,0.02867
1717907163337588879,actor_T18,2023-10-27,AFD,right,-1.324726
1717912468154896738,actor_T30,2023-10-27,FDP,middle,0.731879
1718365880801783998,actor_T02,2023-10-28,FDP,middle,0.002046
1718672681439052003,actor_T09,2023-10-29,The Left Party,left,0.087663
1718715135336853704,actor_T20,2023-10-29,The Left Party,left,-0.526979
1719039151788396806,actor_T32,2023-10-30,CDU/CSU,middle,0.204955
1719044551321489673,actor_T31,2023-10-30,The Left Party,left,-1.101945
1719048016638701890,actor_T37,2023-10-30,AFD,right,-1.056168
1720198862000771119,actor_T31,2023-11-02,The Left Party,left,0.158483
1720773132028420596,actor_T20,2023-11-04,The Left Party,left,0.013131
1720878485378666816,actor_T09,2023-11-04,The Left Party,left,-0.767348
1721048409119801757,actor_T04,2023-11-05,AFD,right,-0.562188
1721158417807511854,actor_T22,2023-11-05,AFD,right,-0.109235
1721292590660644981,actor_T20,2023-11-05,The Left Party,left,-1.093966
1721551665935839455,actor_T24,2023-11-06,AFD,right,-0.440649
1721592393902821409,actor_T31,2023-11-06,The Left Party,left,-0.182522
1721617430819062071,actor_T20,2023-11-06,The Left Party,left,-0.258135
1721759250177732654,actor_T11,2023-11-07,Alliance 90/The Greens,middle,0.204992
1721919696625140084,actor_T03,2023-11-07,CDU/CSU,middle,0.98127
1721953422948090211,actor_T01,2023-11-07,Alliance 90/The Greens,middle,-0.771603
1722219309836218854,actor_T20,2023-11-08,The Left Party,left,-0.327351
1722607449587560521,actor_T32,2023-11-09,CDU/CSU,middle,-0.305598
1722734837344108893,actor_T31,2023-11-09,The Left Party,left,-1.215439
1722879056645861771,actor_T07,2023-11-10,CDU/CSU,middle,0.776482
1723386761546522797,actor_T40,2023-11-11,FDP,middle,-0.771882
1723627955597742407,actor_T30,2023-11-12,FDP,middle,-0.311003
1723974129571737762,actor_T27,2023-11-13,CDU/CSU,middle,-0.700476
1723974968289997112,actor_T36,2023-11-13,Alliance 90/The Greens,middle,-0.79215
1724147686188732785,actor_T20,2023-11-13,The Left Party,left,-0.798172
1724155509652025404,actor_T24,2023-11-13,AFD,right,-0.545285
